Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment,TALK_interpolated
48,1446,101.0 044.0,19-4903NS-HY-065-2100-10100440-0050A-7,50.0,13.81,33.51,,25.077,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.0,13.81,13.8,33.51,25.07,288.9,0.14,,,,,,,,,,50,,,,,,,,,
48,1447,101.0 044.0,19-4903NS-HY-065-2100-10100440-0074A-3,74.0,13.07,33.58,,25.282,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,74.0,13.07,13.06,33.58,25.28,270.0,0.21,,,,,,,,,,74,,,,,,,,,
48,1448,101.0 044.0,19-4903NS-HY-065-2100-10100440-0075A-7,75.0,13.04,33.589,,25.295,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.0,13.04,13.03,33.589,25.29,268.8,0.21,,,,,,,,,,75,,,,,,,,,
48,1449,101.0 044.0,19-4903NS-HY-065-2100-10100440-0100A-3,100.0,12.28,33.8,,25.607,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0,12.28,12.27,33.8,25.6,239.7,0.28,,,,,,,,,,100,,,,,,,,,
48,1450,101.0 044.0,19-4903NS-HY-065-2100-10100440-0125A-7,125.0,11.27,33.763,,25.767,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0,11.27,11.25,33.763,25.76,224.9,0.33,,,,,,,,,,126,,,,,,,,,
48,1451,101.0 044.0,19-4903NS-HY-065-2100-10100440-0150A-3,150.0,10.26,33.68,,25.88,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0,10.26,10.24,33.68,25.88,214.4,0.39,,,,,,,,,,151,,,,,,,,,
48,1452,101.0 044.0,19-4903NS-HY-065-2100-10100440-0200A-3,200.0,8.83,33.87,,26.264,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0,8.83,8.81,33.87,26.26,178.6,0.49,,,,,,,,,,201,,,,,,,,,2381.0499999999997
48,1453,101.0 044.0,19-4903NS-HY-065-2100-10100440-0250A-7,250.0,8.22,34.006,,26.464,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0,8.22,8.19,34.006,26.46,160.2,0.57,,,,,,,,,,251,,,,,,,,,2387.8300000000004
48,1454,101.0 044.0,19-4903NS-HY-065-2100-10100440-0300A-7,300.0,7.96,34.088,,26.568,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0,7.96,7.93,34.088,26.56,151.2,0.65,,,,,,,,,,302,,,,,,,,,2390.84
48,1455,101.0 044.0,19-4903NS-HY-065-2100-10100440-0302A-3,302.0,7.96,34.09,,26.57,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,302.0,7.96,7.93,34.09,26.57,151.1,0.65,,,,,,,,,,304,,,,,,,,,2390.85
48,1456,101.0 044.0,19-4903NS-HY-065-2100-10100440-0400A-7,400.0,7.27,34.13,,26.702,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0,7.27,7.23,34.13,26.7,139.8,0.8,,,,,,,,,,402,,,,,,,,,2397.9500000000003
48,1457,101.0 044.0,19-4903NS-HY-065-2100-10100440-0403A-3,403.0,7.25,34.13,,26.704,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,403.0,7.25,7.21,34.13,26.7,139.5,0.8,,,,,,,,,,405,,,,,,,,,2398.15
48,1458,101.0 044.0,19-4903NS-HY-065-2100-10100440-0500A-7,500.0,6.4,34.132,,26.822,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0,6.4,6.35,34.132,26.82,129.1,0.93,,,,,,,,,,503,,,,,,,,,2406.66
48,1459,101.0 044.0,19-4903NS-HY-065-2100-10100440-0600A-7,600.0,5.57,34.139,,26.932,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0,5.57,5.52,34.139,26.93,119.0,1.05,,,,,,,,,,604,,,,,,,,,2414.9950000000003
48,1460,101.0 044.0,19-4903NS-HY-065-2100-10100440-0606A-3,606.0,5.52,34.14,,26.939,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,606.0,5.52,5.47,34.14,26.93,118.4,1.06,,,,,,,,,,610,,,,,,,,,2415.5
48,1461,101.0 044.0,19-4903NS-HY-065-2100-10100440-0700A-7,700.0,5.06,34.203,,27.043,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0,5.06,5.0,34.203,27.04,109.0,1.17,,,,,,,,,,705,,,,,,,,,2420.415
48,1462,101.0 044.0,19-4903NS-HY-065-2100-10100440-0800A-7,800.0,4.68,34.269,,27.139,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0,4.68,4.62,34.269,27.13,100.4,1.27,,,,,,,,,,806,,,,,,,,,2424.5449999999996
48,1463,101.0 044.0,19-4903NS-HY-065-2100-10100440-0895A-3,895.0,4.42,34.33,,27.216,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,895.0,4.42,4.35,34.33,27.21,93.6,1.37,,,,,,,,,,902,,,,,,,,,2427.4500000000003
48,1464,101.0 044.0,19-4903NS-HY-065-2100-10100440-0900A-7,900.0,4.41,34.33,,27.218,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0,4.41,4.34,34.33,27.21,93.6,1.37,,,,,,,,,,907,,,,,,,,,2427.55
48,1465,101.0 044.0,19-4903NS-HY-065-2100-10100440-1000A-7,1000.0,4.14,34.322,,27.24,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.0,4.14,4.06,34.322,27.24,91.8,1.46,,,,,,,,,,1008,,,,,,,,,2354.168
48,1466,101.0 044.0,19-4903NS-HY-065-2100-10100440-1100A-7,1100.0,3.87,34.316,,27.264,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100.0,3.87,3.79,34.316,27.26,89.8,1.55,,,,,,,,,,1109,,,,,,,,,2356.304
48,1467,101.0 044.0,19-4903NS-HY-065-2100-10100440-1200A-7,1200.0,3.61,34.311,,27.286,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1200.0,3.61,3.52,34.311,27.28,87.8,1.64,,,,,,,,,,1210,,,,,,,,,2358.364
48,1468,101.0 044.0,19-4903NS-HY-065-2100-10100440-1232A-3,1232.0,3.52,34.31,,27.294,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1232.0,3.52,3.43,34.31,27.29,87.1,1.67,,,,,,,,,,1243,,,,,,,,,2359.08
49,1469,101.0 034.0,19-4903NS-HY-066-0306-10100340-0000B-3,0.0,13.78,33.4,,24.997,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.0,13.78,13.78,33.4,24.99,295.1,0.0,,,,,,,,,,0,,,,,,,,,
49,1470,101.0 034.0,19-4903NS-HY-066-0306-10100340-0008A-3,8.0,13.85,33.44,,25.014,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,8.0,13.85,13.85,33.44,25.01,293.7,0.02,,,,,,,,,,8,,,,,,,,,
49,1471,101.0 034.0,19-4903NS-HY-066-0306-10100340-0010A-7,10.0,13.86,33.451,,25.02,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.0,13.86,13.86,33.451,25.02,293.1,0.02,,,,,,,,,,10,,,,,,,,,
49,1472,101.0 034.0,19-4903NS-HY-066-0306-10100340-0020A-7,20.0,13.9,33.521,,25.066,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.0,13.9,13.9,33.521,25.06,289.0,0.05,,,,,,,,,,20,,,,,,,,,
49,1473,101.0 034.0,19-4903NS-HY-066-0306-10100340-0021A-3,21.0,13.9,33.53,,25.073,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,21.0,13.9,13.9,33.53,25.07,288.4,0.06,,,,,,,,,,21,,,,,,,,,
49,1474,101.0 034.0,19-4903NS-HY-066-0306-10100340-0030A-7,30.0,13.5,33.505,,25.136,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.0,13.5,13.5,33.505,25.13,282.7,0.08,,,,,,,,,,30,,,,,,,,,
49,1475,101.0 034.0,19-4903NS-HY-066-0306-10100340-0042A-3,42.0,12.72,33.44,,25.241,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,42.0,12.72,12.71,33.44,25.24,272.9,0.12,,,,,,,,,,42,,,,,,,,,
49,1476,101.0 034.0,19-4903NS-HY-066-0306-10100340-0050A-7,50.0,12.23,33.407,,25.31,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.0,12.23,12.22,33.407,25.31,266.5,0.14,,,,,,,,,,50,,,,,,,,,
49,1477,101.0 034.0,19-4903NS-HY-066-0306-10100340-0062A-3,62.0,11.5,33.4,,25.441,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,62.0,11.5,11.49,33.4,25.44,254.3,0.17,,,,,,,,,,62,,,,,,,,,
49,1478,101.0 034.0,19-4903NS-HY-066-0306-10100340-0075A-7,75.0,10.74,33.523,,25.673,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.0,10.74,10.73,33.523,25.67,232.4,0.2,,,,,,,,,,75,,,,,,,,,
49,1479,101.0 034.0,19-4903NS-HY-066-0306-10100340-0084A-3,84.0,10.28,33.62,,25.829,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,84.0,10.28,10.27,33.62,25.82,217.8,0.22,,,,,,,,,,84,,,,,,,,,
49,1480,101.0 034.0,19-4903NS-HY-066-0306-10100340-0100A-7,100.0,9.8,33.62,,25.91,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0,9.8,9.79,33.62,25.91,210.4,0.25,,,,,,,,,,100,,,,,,,,,
49,1481,101.0 034.0,19-4903NS-HY-066-0306-10100340-0122A-3,122.0,9.43,33.62,,25.971,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,122.0,9.43,9.42,33.62,25.97,204.9,0.3,,,,,,,,,,123,,,,,,,,,
49,1482,101.0 034.0,19-4903NS-HY-066-0306-10100340-0125A-7,125.0,9.39,33.635,,25.99,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0,9.39,9.38,33.635,25.99,203.2,0.31,,,,,,,,,,126,,,,,,,,,
49,1483,101.0 034.0,19-4903NS-HY-066-0306-10100340-0150A-7,150.0,9.09,33.78,,26.151,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0,9.09,9.07,33.78,26.15,188.3,0.36,,,,,,,,,,151,,,,,,,,,
49,1484,101.0 034.0,19-4903NS-HY-066-0306-10100340-0162A-3,162.0,8.98,33.86,,26.232,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,162.0,8.98,8.96,33.86,26.23,180.9,0.38,,,,,,,,,,163,,,,,,,,,
49,1485,101.0 034.0,19-4903NS-HY-066-0306-10100340-0200A-7,200.0,8.66,33.983,,26.379,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0,8.66,8.64,33.983,26.37,167.6,0.44,,,,,,,,,,201,,,,,,,,,2383.315
49,1486,101.0 034.0,19-4903NS-HY-066-0306-10100340-0244A-3,244.0,8.39,34.05,,26.473,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,244.0,8.39,8.36,34.05,26.47,159.4,0.52,,,,,,,,,,245,,,,,,,,,2386.35
49,1487,101.0 034.0,19-4903NS-HY-066-0306-10100340-0250A-7,250.0,8.37,34.056,,26.481,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0,8.37,8.34,34.056,26.48,158.8,0.53,,,,,,,,,,251,,,,,,,,,2386.58
49,1488,101.0 034.0,19-4903NS-HY-066-0306-10100340-0300A-7,300.0,8.21,34.087,,26.53,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0,8.21,8.18,34.087,26.53,154.9,0.6,,,,,,,,,,302,,,,,,,,,2388.335
49,1489,101.0 034.0,19-4903NS-HY-066-0306-10100340-0327A-3,327.0,8.12,34.09,,26.547,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,327.0,8.12,8.09,34.09,26.54,153.8,0.65,,,,,,,,,,329,,,,,,,,,2389.25
49,1490,101.0 034.0,19-4903NS-HY-066-0306-10100340-0400A-7,400.0,7.54,34.09,,26.632,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0,7.54,7.5,34.09,26.63,146.6,0.76,,,,,,,,,,403,,,,,,,,,2395.0499999999997
49,1491,101.0 034.0,19-4903NS-HY-066-0306-10100340-0493A-3,493.0,6.69,34.09,,26.75,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,493.0,6.69,6.64,34.09,26.75,136.1,0.89,,,,,,,,,,496,,,,,,,,,2403.5499999999997
50,1496,111.0 038.0,19-4903NS-HY-066-1718-11100380-0000B-3,0.0,14.6,33.66,,25.026,,,,3,1.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.0,14.6,14.6,33.66,25.02,292.3,0.0,,,,,,,,,,0,,,,,,,,,
50,1497,111.0 038.0,19-4903NS-HY-066-1718-11100380-0008A-3,8.0,14.59,33.66,,25.028,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,8.0,14.59,14.59,33.66,25.02,292.3,0.02,,,,,,,,,,8,,,,,,,,,
50,1498,111.0 038.0,19-4903NS-HY-066-1718-11100380-0010A-7,10.0,14.59,33.664,,25.031,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.0,14.59,14.59,33.664,25.03,292.1,0.02,,,,,,,,,,10,,,,,,,,,
50,1499,111.0 038.0,19-4903NS-HY-066-1718-11100380-0020A-7,20.0,14.59,33.684,,25.047,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.0,14.59,14.59,33.684,25.04,290.9,0.05,,,,,,,,,,20,,,,,,,,,
50,1500,111.0 038.0,19-4903NS-HY-066-1718-11100380-0023A-3,23.0,14.59,33.69,,25.052,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,23.0,14.59,14.59,33.69,25.05,290.5,0.06,,,,,,,,,,23,,,,,,,,,
50,1501,111.0 038.0,19-4903NS-HY-066-1718-11100380-0030A-7,30.0,14.58,33.677,,25.044,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.0,14.58,14.58,33.677,25.04,291.5,0.08,,,,,,,,,,30,,,,,,,,,
50,1502,111.0 038.0,19-4903NS-HY-066-1718-11100380-0043A-3,43.0,14.57,33.66,,25.034,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,43.0,14.57,14.56,33.66,25.03,292.9,0.12,,,,,,,,,,43,,,,,,,,,
50,1503,111.0 038.0,19-4903NS-HY-066-1718-11100380-0050A-7,50.0,14.47,33.654,,25.051,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.0,14.47,14.46,33.654,25.05,291.4,0.14,,,,,,,,,,50,,,,,,,,,
50,1504,111.0 038.0,19-4903NS-HY-066-1718-11100380-0066A-3,66.0,14.05,33.64,,25.128,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,66.0,14.05,14.04,33.64,25.12,284.5,0.19,,,,,,,,,,66,,,,,,,,,
50,1505,111.0 038.0,19-4903NS-HY-066-1718-11100380-0075A-7,75.0,13.67,33.623,,25.194,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.0,13.67,13.66,33.623,25.19,278.5,0.21,,,,,,,,,,75,,,,,,,,,
50,1506,111.0 038.0,19-4903NS-HY-066-1718-11100380-0089A-3,89.0,13.01,33.6,,25.309,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,89.0,13.01,13.0,33.6,25.3,267.8,0.25,,,,,,,,,,89,,,,,,,,,
50,1507,111.0 038.0,19-4903NS-HY-066-1718-11100380-0100A-7,100.0,12.57,33.582,,25.382,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0,12.57,12.56,33.582,25.38,261.1,0.28,,,,,,,,,,100,,,,,,,,,
50,1508,111.0 038.0,19-4903NS-HY-066-1718-11100380-0125A-7,125.0,11.69,33.575,,25.544,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0,11.69,11.67,33.575,25.54,246.1,0.34,,,,,,,,,,126,,,,,,,,,
50,1509,111.0 038.0,19-4903NS-HY-066-1718-11100380-0132A-3,132.0,10.57,33.87,,25.975,,,,3,2.0,8.0,2.0,,9,9.0,8.0,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,132.0,10.57,,33.87,,,0.36,,,,,,,,,,133,,,,,,,,,
50,1510,111.0 038.0,19-4903NS-HY-066-1718-11100380-0150A-7,150.0,10.98,33.795,,25.844,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0,10.98,10.96,33.795,25.84,218.0,0.4,,,,,,,,,,151,,,,,,,,,
50,1511,111.0 038.0,19-4903NS-HY-066-1718-11100380-0175A-3,175.0,10.43,33.69,,25.86,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,175.0,10.43,10.41,33.69,25.86,217.0,0.45,,,,,,,,,,176,,,,,,,,,
50,1512,111.0 038.0,19-4903NS-HY-066-1718-11100380-0200A-7,200.0,10.14,33.909,,26.081,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0,10.14,10.12,33.909,26.08,196.5,0.51,,,,,,,,,,201,,,,,,,,,2368.145
50,1513,111.0 038.0,19-4903NS-HY-066-1718-11100380-0250A-7,250.0,9.74,34.325,,26.474,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0,9.74,9.71,34.325,26.47,160.2,0.59,,,,,,,,,,251,,,,,,,,,2374.225
50,1514,111.0 038.0,19-4903NS-HY-066-1718-11100380-0262A-3,262.0,9.68,34.42,,26.558,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,262.0,9.68,9.65,34.42,26.55,152.5,0.61,,,,,,,,,,263,,,,,,,,,2375.2999999999997
50,1515,111.0 038.0,19-4903NS-HY-066-1718-11100380-0300A-7,300.0,9.19,34.448,,26.661,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0,9.19,9.16,34.448,26.66,143.3,0.67,,,,,,,,,,302,,,,,,,,,2380.34
50,1516,111.0 038.0,19-4903NS-HY-066-1718-11100380-0349A-3,349.0,8.54,34.38,,26.711,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,349.0,8.54,8.5,34.38,26.71,139.1,0.74,,,,,,,,,,351,,,,,,,,,2386.5
50,1517,111.0 038.0,19-4903NS-HY-066-1718-11100380-0400A-7,400.0,8.04,34.362,,26.773,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0,8.04,8.0,34.362,26.77,133.8,0.81,,,,,,,,,,402,,,,,,,,,2391.41
50,1518,111.0 038.0,19-4903NS-HY-066-1718-11100380-0500A-7,500.0,7.2,34.342,,26.88,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0,7.2,7.15,34.342,26.88,124.6,0.94,,,,,,,,,,503,,,,,,,,,2399.71
50,1519,111.0 038.0,19-4903NS-HY-066-1718-11100380-0521A-3,521.0,7.05,34.34,,26.899,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,521.0,7.05,7.0,34.34,26.89,123.0,0.96,,,,,,,,,,524,,,,,,,,,2401.2
50,1520,111.0 038.0,19-4903NS-HY-066-1718-11100380-0600A-7,600.0,6.38,34.35,,26.997,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0,6.38,6.33,34.35,26.99,114.1,1.06,,,,,,,,,,604,,,,,,,,,2407.95
50,1521,111.0 038.0,19-4903NS-HY-066-1718-11100380-0700A-7,700.0,5.62,34.378,,27.116,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0,5.62,5.56,34.378,27.11,103.1,1.17,,,,,,,,,,705,,,,,,,,,2415.69
50,1522,111.0 038.0,19-4903NS-HY-066-1718-11100380-0757A-3,757.0,5.22,34.4,,27.182,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,757.0,5.22,5.16,34.4,27.18,97.0,1.22,,,,,,,,,,762,,,,,,,,,2419.8
50,1523,111.0 038.0,19-4903NS-HY-066-1718-11100380-0800A-7,800.0,5.03,34.415,,27.216,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0,5.03,4.96,34.415,27.21,94.0,1.26,,,,,,,,,,806,,,,,,,,,2421.7749999999996
50,1524,111.0 038.0,19-4903NS-HY-066-1718-11100380-0900A-7,900.0,4.58,34.451,,27.296,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0,4.58,4.51,34.451,27.29,86.7,1.35,,,,,,,,,,907,,,,,,,,,2426.455
50,1525,111.0 038.0,19-4903NS-HY-066-1718-11100380-1000A-7,1000.0,4.12,34.49,,27.376,,,,7,2.0,,3.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.0,4.12,4.04,34.49,27.37,79.1,1.44,,,,,,,,,,1008,,,,,,,,,2355.0
50,1526,111.0 038.0,19-4903NS-HY-066-1718-11100380-1001A-3,1001.0,4.12,34.49,,27.376,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1001.0,4.12,4.04,34.49,27.37,79.1,1.44,,,,,,,,,,1009,,,,,,,,,2355.0
51,1527,111.0 048.0,19-4903NS-HY-066-2342-11100480-0000B-3,0.0,14.65,33.62,,24.984,,,,3,2.0,,2.0,,9,9.0,,9.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.0,14.65,14.65,33.62,24.98,296.3,0.0,,,,,,,,,,0,,,,,,,,,
